detail_id,commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU|AU2512|2025-01-10,AU,AU2512,2025-01-10,0.0,none,valid,无明显触发项,AU2502
AU|AU2503|2025-01-10,AU,AU2503,2025-01-10,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2502
AU|AU2506|2025-01-13,AU,AU2506,2025-01-13,7.0,none,valid,无明显触发项,AU2502
AU|AU2510|2025-01-13,AU,AU2510,2025-01-13,7.0,none,valid,无明显触发项,AU2502
AU|AU2502|2025-01-13,AU,AU2502,2025-01-13,4.0,none,valid,无明显触发项,AU2502
AU|AU2504|2025-01-13,AU,AU2504,2025-01-13,4.0,none,valid,无明显触发项,AU2502
AU|AU2508|2025-01-13,AU,AU2508,2025-01-13,3.0,none,valid,无明显触发项,AU2502
AU|AU2512|2025-01-13,AU,AU2512,2025-01-13,3.0,none,valid,无明显触发项,AU2502
AU|AU2503|2025-01-13,AU,AU2503,2025-01-13,0.0,none,valid,无明显触发项,AU2502
AU|AU2501|2025-01-14,AU,AU2501,2025-01-14,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-14,AU,AU2502,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-14,AU,AU2504,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-14,AU,AU2506,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-14,AU,AU2508,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-14,AU,AU2510,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-14,AU,AU2512,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-14,AU,AU2503,2025-01-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2501|2025-01-15,AU,AU2501,2025-01-15,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-15,AU,AU2502,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-15,AU,AU2504,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-15,AU,AU2506,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-15,AU,AU2508,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-15,AU,AU2510,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-15,AU,AU2512,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-15,AU,AU2503,2025-01-15,0.0,none,valid,无明显触发项,AU2504
AU|AU2502|2025-01-16,AU,AU2502,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-16,AU,AU2504,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-16,AU,AU2506,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-16,AU,AU2508,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-16,AU,AU2510,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-16,AU,AU2512,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-16,AU,AU2503,2025-01-16,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-16,AU,AU2602,2025-01-16,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-17,AU,AU2502,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-17,AU,AU2504,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-17,AU,AU2506,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-17,AU,AU2508,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-17,AU,AU2510,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-17,AU,AU2512,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-17,AU,AU2503,2025-01-17,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-17,AU,AU2602,2025-01-17,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-20,AU,AU2502,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-20,AU,AU2504,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-20,AU,AU2506,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-20,AU,AU2508,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-20,AU,AU2510,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-20,AU,AU2512,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-20,AU,AU2503,2025-01-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-20,AU,AU2602,2025-01-20,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-01-21,AU,AU2504,2025-01-21,5.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-21,AU,AU2506,2025-01-21,5.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-21,AU,AU2508,2025-01-21,5.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-21,AU,AU2512,2025-01-21,5.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-21,AU,AU2510,2025-01-21,3.0,none,valid,无明显触发项,AU2504
AU|AU2502|2025-01-21,AU,AU2502,2025-01-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-21,AU,AU2503,2025-01-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-21,AU,AU2602,2025-01-21,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-22,AU,AU2502,2025-01-22,17.0,none,valid,振幅异常,AU2504
AU|AU2504|2025-01-22,AU,AU2504,2025-01-22,17.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-01-22,AU,AU2506,2025-01-22,15.0,none,valid,振幅异常,AU2504
AU|AU2508|2025-01-22,AU,AU2508,2025-01-22,15.0,none,valid,振幅异常,AU2504
AU|AU2510|2025-01-22,AU,AU2510,2025-01-22,15.0,none,valid,振幅异常,AU2504
AU|AU2512|2025-01-22,AU,AU2512,2025-01-22,15.0,none,valid,振幅异常,AU2504
AU|AU2503|2025-01-22,AU,AU2503,2025-01-22,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-22,AU,AU2602,2025-01-22,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2502|2025-01-23,AU,AU2502,2025-01-23,60.0,medium,valid,结构失真,AU2504
AU|AU2510|2025-01-23,AU,AU2510,2025-01-23,60.0,medium,valid,结构失真,AU2504
AU|AU2512|2025-01-23,AU,AU2512,2025-01-23,60.0,medium,valid,结构失真,AU2504
AU|AU2504|2025-01-23,AU,AU2504,2025-01-23,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-23,AU,AU2506,2025-01-23,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-23,AU,AU2508,2025-01-23,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-23,AU,AU2503,2025-01-23,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-23,AU,AU2602,2025-01-23,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-01-24,AU,AU2504,2025-01-24,8.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-01-24,AU,AU2506,2025-01-24,5.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-24,AU,AU2508,2025-01-24,5.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-24,AU,AU2510,2025-01-24,3.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-01-24,AU,AU2512,2025-01-24,3.0,none,valid,无明显触发项,AU2504
AU|AU2502|2025-01-24,AU,AU2502,2025-01-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-24,AU,AU2503,2025-01-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-24,AU,AU2602,2025-01-24,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2512|2025-01-27,AU,AU2512,2025-01-27,12.0,none,valid,振幅异常,AU2504
AU|AU2502|2025-01-27,AU,AU2502,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2504|2025-01-27,AU,AU2504,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-01-27,AU,AU2506,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-01-27,AU,AU2508,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-01-27,AU,AU2510,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-01-27,AU,AU2503,2025-01-27,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-01-27,AU,AU2602,2025-01-27,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2503|2025-02-05,AU,AU2503,2025-02-05,12.0,none,valid,振幅异常,AU2504
AU|AU2502|2025-02-05,AU,AU2502,2025-02-05,0.0,none,valid,目标合约流动性偏弱,AU2504
AU|AU2504|2025-02-05,AU,AU2504,2025-02-05,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-05,AU,AU2506,2025-02-05,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-05,AU,AU2508,2025-02-05,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-05,AU,AU2510,2025-02-05,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-05,AU,AU2512,2025-02-05,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-05,AU,AU2602,2025-02-05,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2503|2025-02-06,AU,AU2503,2025-02-06,20.0,none,valid,振幅异常,AU2504
AU|AU2502|2025-02-06,AU,AU2502,2025-02-06,0.0,none,valid,目标合约流动性偏弱,AU2504
AU|AU2504|2025-02-06,AU,AU2504,2025-02-06,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-06,AU,AU2506,2025-02-06,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-06,AU,AU2508,2025-02-06,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-06,AU,AU2510,2025-02-06,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-06,AU,AU2512,2025-02-06,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-06,AU,AU2602,2025-02-06,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2502|2025-02-07,AU,AU2502,2025-02-07,0.0,none,valid,目标合约流动性偏弱,AU2504
AU|AU2504|2025-02-07,AU,AU2504,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-07,AU,AU2506,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-07,AU,AU2508,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-07,AU,AU2510,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-07,AU,AU2512,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-07,AU,AU2503,2025-02-07,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-07,AU,AU2602,2025-02-07,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2504|2025-02-10,AU,AU2504,2025-02-10,20.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-02-10,AU,AU2506,2025-02-10,20.0,none,valid,振幅异常,AU2504
AU|AU2508|2025-02-10,AU,AU2508,2025-02-10,20.0,none,valid,振幅异常,AU2504
AU|AU2510|2025-02-10,AU,AU2510,2025-02-10,20.0,none,valid,振幅异常,AU2504
AU|AU2512|2025-02-10,AU,AU2512,2025-02-10,20.0,none,valid,振幅异常,AU2504
AU|AU2503|2025-02-10,AU,AU2503,2025-02-10,13.0,none,valid,振幅异常,AU2504
AU|AU2502|2025-02-10,AU,AU2502,2025-02-10,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2602|2025-02-10,AU,AU2602,2025-02-10,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2504|2025-02-11,AU,AU2504,2025-02-11,12.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-02-11,AU,AU2506,2025-02-11,12.0,none,valid,振幅异常,AU2504
AU|AU2508|2025-02-11,AU,AU2508,2025-02-11,12.0,none,valid,振幅异常,AU2504
AU|AU2510|2025-02-11,AU,AU2510,2025-02-11,12.0,none,valid,振幅异常,AU2504
AU|AU2512|2025-02-11,AU,AU2512,2025-02-11,12.0,none,valid,振幅异常,AU2504
AU|AU2503|2025-02-11,AU,AU2503,2025-02-11,4.0,none,valid,无明显触发项,AU2504
AU|AU2502|2025-02-11,AU,AU2502,2025-02-11,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2602|2025-02-11,AU,AU2602,2025-02-11,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2502|2025-02-12,AU,AU2502,2025-02-12,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-12,AU,AU2504,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-12,AU,AU2506,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-12,AU,AU2508,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-12,AU,AU2510,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-12,AU,AU2512,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-12,AU,AU2503,2025-02-12,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-12,AU,AU2602,2025-02-12,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2504|2025-02-13,AU,AU2504,2025-02-13,9.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-02-13,AU,AU2506,2025-02-13,9.0,none,valid,振幅异常,AU2504
AU|AU2508|2025-02-13,AU,AU2508,2025-02-13,9.0,none,valid,振幅异常,AU2504
AU|AU2510|2025-02-13,AU,AU2510,2025-02-13,9.0,none,valid,振幅异常,AU2504
AU|AU2512|2025-02-13,AU,AU2512,2025-02-13,9.0,none,valid,振幅异常,AU2504
AU|AU2503|2025-02-13,AU,AU2503,2025-02-13,3.0,none,valid,无明显触发项,AU2504
AU|AU2502|2025-02-13,AU,AU2502,2025-02-13,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2602|2025-02-13,AU,AU2602,2025-02-13,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2502|2025-02-14,AU,AU2502,2025-02-14,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-14,AU,AU2504,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-14,AU,AU2506,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-14,AU,AU2508,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-14,AU,AU2510,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-14,AU,AU2512,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-14,AU,AU2503,2025-02-14,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-14,AU,AU2602,2025-02-14,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2504|2025-02-17,AU,AU2504,2025-02-17,17.0,none,valid,振幅异常,AU2504
AU|AU2506|2025-02-17,AU,AU2506,2025-02-17,17.0,none,valid,振幅异常,AU2504
AU|AU2508|2025-02-17,AU,AU2508,2025-02-17,17.0,none,valid,振幅异常,AU2504
AU|AU2510|2025-02-17,AU,AU2510,2025-02-17,17.0,none,valid,振幅异常,AU2504
AU|AU2512|2025-02-17,AU,AU2512,2025-02-17,17.0,none,valid,振幅异常,AU2504
AU|AU2503|2025-02-17,AU,AU2503,2025-02-17,8.0,none,valid,振幅异常,AU2504
AU|AU2502|2025-02-17,AU,AU2502,2025-02-17,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2602|2025-02-17,AU,AU2602,2025-02-17,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2504
AU|AU2504|2025-02-18,AU,AU2504,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-18,AU,AU2506,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-18,AU,AU2508,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-18,AU,AU2510,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-18,AU,AU2512,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-18,AU,AU2503,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-18,AU,AU2602,2025-02-18,0.0,none,valid,无明显触发项,AU2504
AU|AU2505|2025-02-18,AU,AU2505,2025-02-18,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-19,AU,AU2504,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-19,AU,AU2506,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-19,AU,AU2508,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-19,AU,AU2510,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-19,AU,AU2512,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-19,AU,AU2503,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-19,AU,AU2602,2025-02-19,0.0,none,valid,无明显触发项,AU2504
AU|AU2505|2025-02-19,AU,AU2505,2025-02-19,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-20,AU,AU2504,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-20,AU,AU2506,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-20,AU,AU2508,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-20,AU,AU2510,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-20,AU,AU2512,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-20,AU,AU2503,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-20,AU,AU2602,2025-02-20,0.0,none,valid,无明显触发项,AU2504
AU|AU2505|2025-02-20,AU,AU2505,2025-02-20,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-21,AU,AU2504,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-21,AU,AU2506,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-21,AU,AU2508,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-21,AU,AU2510,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-21,AU,AU2512,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-21,AU,AU2503,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-21,AU,AU2602,2025-02-21,0.0,none,valid,无明显触发项,AU2504
AU|AU2505|2025-02-21,AU,AU2505,2025-02-21,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-24,AU,AU2504,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-24,AU,AU2506,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-24,AU,AU2508,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-24,AU,AU2510,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-24,AU,AU2512,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2503|2025-02-24,AU,AU2503,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2602|2025-02-24,AU,AU2602,2025-02-24,0.0,none,valid,无明显触发项,AU2504
AU|AU2505|2025-02-24,AU,AU2505,2025-02-24,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2504
AU|AU2504|2025-02-25,AU,AU2504,2025-02-25,0.0,none,valid,无明显触发项,AU2504
AU|AU2506|2025-02-25,AU,AU2506,2025-02-25,0.0,none,valid,无明显触发项,AU2504
AU|AU2508|2025-02-25,AU,AU2508,2025-02-25,0.0,none,valid,无明显触发项,AU2504
AU|AU2510|2025-02-25,AU,AU2510,2025-02-25,0.0,none,valid,无明显触发项,AU2504
AU|AU2512|2025-02-25,AU,AU2512,2025-02-25,0.0,none,valid,无明显触发项,AU2504
