detail_id,commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
CS|CS2405|2024-01-10,CS,CS2405,2024-01-10,60.0,medium,valid,结构失真,CS2403
CS|CS2403|2024-01-10,CS,CS2403,2024-01-10,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-10,CS,CS2407,2024-01-10,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-10,CS,CS2409,2024-01-10,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-11,CS,CS2403,2024-01-11,20.0,none,valid,振幅异常,CS2403
CS|CS2405|2024-01-11,CS,CS2405,2024-01-11,20.0,none,valid,振幅异常,CS2403
CS|CS2407|2024-01-11,CS,CS2407,2024-01-11,20.0,none,valid,振幅异常,CS2403
CS|CS2409|2024-01-11,CS,CS2409,2024-01-11,20.0,none,valid,振幅异常,CS2403
CS|CS2401|2024-01-12,CS,CS2401,2024-01-12,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,CS2403
CS|CS2403|2024-01-12,CS,CS2403,2024-01-12,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-12,CS,CS2405,2024-01-12,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-12,CS,CS2407,2024-01-12,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-12,CS,CS2409,2024-01-12,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-15,CS,CS2403,2024-01-15,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-15,CS,CS2405,2024-01-15,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-15,CS,CS2407,2024-01-15,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-15,CS,CS2409,2024-01-15,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-16,CS,CS2403,2024-01-16,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-16,CS,CS2405,2024-01-16,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-16,CS,CS2407,2024-01-16,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-16,CS,CS2409,2024-01-16,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-17,CS,CS2403,2024-01-17,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-17,CS,CS2405,2024-01-17,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-17,CS,CS2407,2024-01-17,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-17,CS,CS2409,2024-01-17,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-18,CS,CS2409,2024-01-18,35.0,low,valid,振幅异常；结构失真,CS2403
CS|CS2405|2024-01-18,CS,CS2405,2024-01-18,7.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-18,CS,CS2403,2024-01-18,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-18,CS,CS2407,2024-01-18,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-19,CS,CS2403,2024-01-19,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-19,CS,CS2405,2024-01-19,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-19,CS,CS2407,2024-01-19,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-19,CS,CS2409,2024-01-19,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-22,CS,CS2409,2024-01-22,16.0,none,valid,振幅异常,CS2403
CS|CS2403|2024-01-22,CS,CS2403,2024-01-22,13.0,none,valid,振幅异常,CS2403
CS|CS2405|2024-01-22,CS,CS2405,2024-01-22,13.0,none,valid,振幅异常,CS2403
CS|CS2407|2024-01-22,CS,CS2407,2024-01-22,13.0,none,valid,振幅异常,CS2403
CS|CS2403|2024-01-23,CS,CS2403,2024-01-23,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-23,CS,CS2405,2024-01-23,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-23,CS,CS2407,2024-01-23,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-23,CS,CS2409,2024-01-23,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-24,CS,CS2403,2024-01-24,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-24,CS,CS2405,2024-01-24,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-24,CS,CS2407,2024-01-24,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-24,CS,CS2409,2024-01-24,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-25,CS,CS2407,2024-01-25,17.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-25,CS,CS2403,2024-01-25,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-25,CS,CS2405,2024-01-25,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-25,CS,CS2409,2024-01-25,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-26,CS,CS2407,2024-01-26,4.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-26,CS,CS2403,2024-01-26,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-26,CS,CS2405,2024-01-26,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-26,CS,CS2409,2024-01-26,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-29,CS,CS2405,2024-01-29,7.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-29,CS,CS2407,2024-01-29,7.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-29,CS,CS2403,2024-01-29,4.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-29,CS,CS2409,2024-01-29,3.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-30,CS,CS2407,2024-01-30,60.0,medium,valid,结构失真,CS2403
CS|CS2405|2024-01-30,CS,CS2405,2024-01-30,17.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-01-30,CS,CS2403,2024-01-30,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-30,CS,CS2409,2024-01-30,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-01-31,CS,CS2409,2024-01-31,80.0,high,valid,振幅异常；结构失真,CS2403
CS|CS2403|2024-01-31,CS,CS2403,2024-01-31,0.0,none,valid,无明显触发项,CS2403
CS|CS2405|2024-01-31,CS,CS2405,2024-01-31,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-01-31,CS,CS2407,2024-01-31,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-02-01,CS,CS2403,2024-02-01,60.0,medium,valid,结构失真,CS2403
CS|CS2405|2024-02-01,CS,CS2405,2024-02-01,40.0,low,valid,结构失真,CS2403
CS|CS2407|2024-02-01,CS,CS2407,2024-02-01,40.0,low,valid,结构失真,CS2403
CS|CS2409|2024-02-01,CS,CS2409,2024-02-01,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-02-02,CS,CS2403,2024-02-02,34.0,low,valid,结构失真,CS2403
CS|CS2405|2024-02-02,CS,CS2405,2024-02-02,0.0,none,valid,无明显触发项,CS2403
CS|CS2407|2024-02-02,CS,CS2407,2024-02-02,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-02-02,CS,CS2409,2024-02-02,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-02-05,CS,CS2403,2024-02-05,60.0,medium,valid,结构失真,CS2403
CS|CS2405|2024-02-05,CS,CS2405,2024-02-05,44.0,low,valid,结构失真,CS2403
CS|CS2407|2024-02-05,CS,CS2407,2024-02-05,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-02-05,CS,CS2409,2024-02-05,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-02-06,CS,CS2403,2024-02-06,34.0,low,valid,结构失真,CS2403
CS|CS2405|2024-02-06,CS,CS2405,2024-02-06,24.0,none,valid,结构失真,CS2403
CS|CS2407|2024-02-06,CS,CS2407,2024-02-06,0.0,none,valid,无明显触发项,CS2403
CS|CS2409|2024-02-06,CS,CS2409,2024-02-06,0.0,none,valid,无明显触发项,CS2403
CS|CS2403|2024-02-07,CS,CS2403,2024-02-07,60.0,medium,valid,结构失真,CS2405
CS|CS2405|2024-02-07,CS,CS2405,2024-02-07,40.0,low,valid,结构失真,CS2405
CS|CS2407|2024-02-07,CS,CS2407,2024-02-07,40.0,low,valid,结构失真,CS2405
CS|CS2409|2024-02-07,CS,CS2409,2024-02-07,29.0,none,valid,结构失真,CS2405
CS|CS2403|2024-02-08,CS,CS2403,2024-02-08,60.0,medium,valid,结构失真,CS2405
CS|CS2405|2024-02-08,CS,CS2405,2024-02-08,45.0,low,valid,结构失真,CS2405
CS|CS2407|2024-02-08,CS,CS2407,2024-02-08,24.0,none,valid,结构失真,CS2405
CS|CS2409|2024-02-08,CS,CS2409,2024-02-08,12.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-19,CS,CS2409,2024-02-19,5.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-19,CS,CS2403,2024-02-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-19,CS,CS2405,2024-02-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-19,CS,CS2407,2024-02-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-20,CS,CS2403,2024-02-20,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-20,CS,CS2405,2024-02-20,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-20,CS,CS2407,2024-02-20,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-20,CS,CS2409,2024-02-20,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-21,CS,CS2409,2024-02-21,5.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-21,CS,CS2403,2024-02-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-21,CS,CS2405,2024-02-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-21,CS,CS2407,2024-02-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-22,CS,CS2403,2024-02-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-22,CS,CS2405,2024-02-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-22,CS,CS2407,2024-02-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-22,CS,CS2409,2024-02-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-23,CS,CS2403,2024-02-23,17.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-23,CS,CS2405,2024-02-23,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-23,CS,CS2407,2024-02-23,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-23,CS,CS2409,2024-02-23,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-26,CS,CS2405,2024-02-26,10.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-26,CS,CS2403,2024-02-26,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-26,CS,CS2407,2024-02-26,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-26,CS,CS2409,2024-02-26,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-27,CS,CS2405,2024-02-27,32.0,low,valid,结构失真,CS2405
CS|CS2403|2024-02-27,CS,CS2403,2024-02-27,4.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-27,CS,CS2407,2024-02-27,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-27,CS,CS2409,2024-02-27,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-02-28,CS,CS2405,2024-02-28,20.0,none,valid,结构失真,CS2405
CS|CS2403|2024-02-28,CS,CS2403,2024-02-28,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-02-28,CS,CS2407,2024-02-28,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-28,CS,CS2409,2024-02-28,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-02-29,CS,CS2403,2024-02-29,27.0,none,valid,振幅异常；目标合约流动性偏弱,CS2405
CS|CS2405|2024-02-29,CS,CS2405,2024-02-29,22.0,none,valid,结构失真,CS2405
CS|CS2407|2024-02-29,CS,CS2407,2024-02-29,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-02-29,CS,CS2409,2024-02-29,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-03-01,CS,CS2403,2024-03-01,0.0,none,valid,目标合约流动性偏弱,CS2405
CS|CS2405|2024-03-01,CS,CS2405,2024-03-01,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-01,CS,CS2407,2024-03-01,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-01,CS,CS2409,2024-03-01,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-03-04,CS,CS2403,2024-03-04,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,CS2405
CS|CS2405|2024-03-04,CS,CS2405,2024-03-04,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-04,CS,CS2407,2024-03-04,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-04,CS,CS2409,2024-03-04,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-05,CS,CS2407,2024-03-05,5.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-03-05,CS,CS2403,2024-03-05,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,CS2405
CS|CS2405|2024-03-05,CS,CS2405,2024-03-05,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-05,CS,CS2409,2024-03-05,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-06,CS,CS2407,2024-03-06,5.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-06,CS,CS2405,2024-03-06,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-06,CS,CS2409,2024-03-06,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-07,CS,CS2405,2024-03-07,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-07,CS,CS2407,2024-03-07,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-07,CS,CS2409,2024-03-07,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-08,CS,CS2405,2024-03-08,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-08,CS,CS2407,2024-03-08,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-08,CS,CS2409,2024-03-08,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-11,CS,CS2405,2024-03-11,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-11,CS,CS2407,2024-03-11,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-11,CS,CS2409,2024-03-11,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-12,CS,CS2405,2024-03-12,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-12,CS,CS2407,2024-03-12,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-12,CS,CS2409,2024-03-12,0.0,none,valid,无明显触发项,CS2405
CS|CS2403|2024-03-13,CS,CS2403,2024-03-13,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,CS2405
CS|CS2405|2024-03-13,CS,CS2405,2024-03-13,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-13,CS,CS2407,2024-03-13,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-13,CS,CS2409,2024-03-13,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-14,CS,CS2405,2024-03-14,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-14,CS,CS2407,2024-03-14,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-14,CS,CS2409,2024-03-14,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-15,CS,CS2407,2024-03-15,10.0,none,valid,振幅异常,CS2405
CS|CS2409|2024-03-15,CS,CS2409,2024-03-15,6.0,none,valid,振幅异常,CS2405
CS|CS2405|2024-03-15,CS,CS2405,2024-03-15,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-18,CS,CS2405,2024-03-18,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-18,CS,CS2407,2024-03-18,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-18,CS,CS2409,2024-03-18,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-19,CS,CS2405,2024-03-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-19,CS,CS2407,2024-03-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-19,CS,CS2409,2024-03-19,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-20,CS,CS2407,2024-03-20,55.0,medium,valid,结构失真,CS2405
CS|CS2409|2024-03-20,CS,CS2409,2024-03-20,17.0,none,valid,结构失真,CS2405
CS|CS2405|2024-03-20,CS,CS2405,2024-03-20,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-21,CS,CS2405,2024-03-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-21,CS,CS2407,2024-03-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-21,CS,CS2409,2024-03-21,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-22,CS,CS2409,2024-03-22,3.0,none,valid,振幅异常,CS2405
CS|CS2405|2024-03-22,CS,CS2405,2024-03-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-22,CS,CS2407,2024-03-22,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-25,CS,CS2407,2024-03-25,17.0,none,valid,结构失真,CS2405
CS|CS2405|2024-03-25,CS,CS2405,2024-03-25,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-25,CS,CS2409,2024-03-25,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-26,CS,CS2409,2024-03-26,8.0,none,valid,振幅异常,CS2405
CS|CS2405|2024-03-26,CS,CS2405,2024-03-26,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-26,CS,CS2407,2024-03-26,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-27,CS,CS2405,2024-03-27,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-27,CS,CS2407,2024-03-27,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-27,CS,CS2409,2024-03-27,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-28,CS,CS2405,2024-03-28,24.0,none,valid,振幅异常,CS2405
CS|CS2407|2024-03-28,CS,CS2407,2024-03-28,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-28,CS,CS2409,2024-03-28,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-03-29,CS,CS2405,2024-03-29,7.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-03-29,CS,CS2407,2024-03-29,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-03-29,CS,CS2409,2024-03-29,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-01,CS,CS2405,2024-04-01,55.0,medium,valid,结构失真,CS2405
CS|CS2407|2024-04-01,CS,CS2407,2024-04-01,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-01,CS,CS2409,2024-04-01,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-02,CS,CS2405,2024-04-02,55.0,medium,valid,结构失真,CS2405
CS|CS2407|2024-04-02,CS,CS2407,2024-04-02,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-02,CS,CS2409,2024-04-02,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-03,CS,CS2405,2024-04-03,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-04-03,CS,CS2407,2024-04-03,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-03,CS,CS2409,2024-04-03,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-08,CS,CS2409,2024-04-08,11.0,none,valid,振幅异常,CS2405
CS|CS2405|2024-04-08,CS,CS2405,2024-04-08,7.0,none,valid,振幅异常,CS2405
CS|CS2407|2024-04-08,CS,CS2407,2024-04-08,3.0,none,valid,振幅异常,CS2405
CS|CS2405|2024-04-09,CS,CS2405,2024-04-09,40.0,low,valid,结构失真,CS2405
CS|CS2407|2024-04-09,CS,CS2407,2024-04-09,40.0,low,valid,结构失真,CS2405
CS|CS2409|2024-04-09,CS,CS2409,2024-04-09,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-10,CS,CS2409,2024-04-10,19.0,none,valid,结构失真,CS2405
CS|CS2407|2024-04-10,CS,CS2407,2024-04-10,17.0,none,valid,结构失真,CS2405
CS|CS2405|2024-04-10,CS,CS2405,2024-04-10,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-11,CS,CS2405,2024-04-11,55.0,medium,valid,结构失真,CS2405
CS|CS2407|2024-04-11,CS,CS2407,2024-04-11,55.0,medium,valid,结构失真,CS2405
CS|CS2409|2024-04-11,CS,CS2409,2024-04-11,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-04-12,CS,CS2407,2024-04-12,29.0,none,valid,结构失真,CS2405
CS|CS2405|2024-04-12,CS,CS2405,2024-04-12,7.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-12,CS,CS2409,2024-04-12,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-15,CS,CS2405,2024-04-15,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-04-15,CS,CS2407,2024-04-15,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-15,CS,CS2409,2024-04-15,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-04-16,CS,CS2407,2024-04-16,17.0,none,valid,结构失真,CS2405
CS|CS2409|2024-04-16,CS,CS2409,2024-04-16,7.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-16,CS,CS2405,2024-04-16,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-17,CS,CS2405,2024-04-17,0.0,none,valid,无明显触发项,CS2405
CS|CS2407|2024-04-17,CS,CS2407,2024-04-17,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-17,CS,CS2409,2024-04-17,0.0,none,valid,无明显触发项,CS2405
CS|CS2409|2024-04-18,CS,CS2409,2024-04-18,55.0,medium,valid,结构失真,CS2405
CS|CS2407|2024-04-18,CS,CS2407,2024-04-18,24.0,none,valid,结构失真,CS2405
CS|CS2405|2024-04-18,CS,CS2405,2024-04-18,0.0,none,valid,无明显触发项,CS2405
CS|CS2405|2024-04-19,CS,CS2405,2024-04-19,3.0,none,valid,振幅异常,CS2407
CS|CS2407|2024-04-19,CS,CS2407,2024-04-19,0.0,none,valid,无明显触发项,CS2407
CS|CS2409|2024-04-19,CS,CS2409,2024-04-19,0.0,none,valid,无明显触发项,CS2407
CS|CS2405|2024-04-22,CS,CS2405,2024-04-22,0.0,none,valid,无明显触发项,CS2407
CS|CS2407|2024-04-22,CS,CS2407,2024-04-22,0.0,none,valid,无明显触发项,CS2407
CS|CS2409|2024-04-22,CS,CS2409,2024-04-22,0.0,none,valid,无明显触发项,CS2407
CS|CS2409|2024-04-23,CS,CS2409,2024-04-23,55.0,medium,valid,结构失真,CS2407
CS|CS2405|2024-04-23,CS,CS2405,2024-04-23,0.0,none,valid,无明显触发项,CS2407
CS|CS2407|2024-04-23,CS,CS2407,2024-04-23,0.0,none,valid,无明显触发项,CS2407
CS|CS2409|2024-04-24,CS,CS2409,2024-04-24,55.0,medium,valid,结构失真,CS2407
CS|CS2405|2024-04-24,CS,CS2405,2024-04-24,0.0,none,valid,目标合约流动性偏弱,CS2407
CS|CS2407|2024-04-24,CS,CS2407,2024-04-24,0.0,none,valid,无明显触发项,CS2407
CS|CS2409|2024-04-25,CS,CS2409,2024-04-25,55.0,medium,valid,结构失真,CS2407
