检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|00:06:53.000,20260119,00:06:53.000,,AG,AG2604,11213000,22426,22426,11213000,visible_execution_drop,21914.5,4.4478,4,"AG2606,AG2605,AG2608,AG2603",20,576,290.0,21885.0,21895.345794392524,29.5,13.46140683109357,19.154205607475888,8.740425566394801,,,29.151999999999997,26.35773770491458,28.524999999999636,29.5,13.46140683109357,detector_event_depth,214.0,70284060.0,214.0,61484.9999999976,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|23:38:08.000,20260119,23:38:08.000,,AG,AG2605,9488000,18975,18975,9488000,visible_execution_drop,21663.0,2.9652,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,566,290.0,21626.0,21648.111111111113,37.0,17.079813506901168,14.888888888886868,6.872957987761098,,,34.5824,30.483921052619344,36.30357142857247,37.0,17.079813506901168,detector_event_depth,18.0,5844990.0,18.0,4019.9999999994543,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|02:27:50.000,20260119,02:27:50.000,,AG,AG2605,19670000,39290,39290,19670000,visible_execution_drop,21993.75,1.85325,4,"AG2604,AG2606,AG2608,AG2603",20,371,290.0,21971.0,21986.724137931033,22.75,10.343847684001137,7.025862068967399,3.194481190778016,,,22.0064,22.744799999985617,22.75,22.75,10.343847684001137,detector_event_depth,29.0,9564225.0,29.0,3056.2500000008185,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:28:18.500,20260119,09:28:18.500,,AG,AG2605,44898500,42945,42945,44898500,visible_execution_drop,23153.0,4.4478,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,531,290.0,23117.0,23135.928571428572,36.0,15.548740983889775,17.071428571427532,7.37331169672506,,,25.6868,24.69840000001438,36.0,36.0,15.548740983889775,detector_event_depth,56.0,19434180.0,56.0,14339.999999999129,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:28:29.000,20260119,09:28:29.000,,AG,AG2605,44909000,42966,42966,44909000,visible_execution_drop,23149.5,0.7413,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,531,290.0,23120.0,23126.88,29.5,12.743255793861636,22.61999999999898,9.77126935786906,,,28.651999999999997,24.2042,26.5,29.5,12.743255793861636,detector_event_depth,50.0,17345160.0,50.0,16964.999999999236,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:28:33.500,20260119,09:28:33.500,,AG,AG2605,44913500,42975,42975,44913500,visible_execution_drop,23137.0,2.2239,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,532,290.0,23108.0,23112.38,29.0,12.534036391926351,24.61999999999898,10.640964688593588,,,28.651999999999997,24.896080000011505,25.25,29.0,12.534036391926351,detector_event_depth,50.0,17334285.0,50.0,18464.999999999236,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|13:42:35.500,20260119,13:42:35.500,13:42:36.500,AG,AG2605,60155500,57205,57205,60155500,visible_execution_drop,23056.0,3.7065,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,463,290.0,23020.0,23035.909090909092,36.0,15.61415683553088,20.0909090909081,8.713961264273117,23039.47619047619,16.523809523809177,20.0,20.0,35.0,36.0,15.61415683553088,detector_event_depth,55.0,19004625.0,55.0,16574.99999999918,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:30:05.500,20260119,22:30:05.500,,AG,AG2606,5405500,10810,10810,5405500,visible_execution_drop,21778.0,7.412999999999999,2,"AG2604,AG2603",20,554,290.0,21752.0,21760.434782608696,26.0,11.938653687207273,17.56521739130403,8.06557874520343,,,23.7216,20.0,24.02822580645261,26.0,11.938653687207273,detector_event_depth,115.0,37536750.0,115.0,30299.999999999454,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|00:47:32.500,20260119,00:47:32.500,,AG,AG2606,13652500,27299,27299,13652500,visible_execution_drop,21929.0,2.59455,4,"AG2604,AG2605,AG2608,AG2603",20,474,290.0,21902.0,21912.8,27.0,12.312462948606868,16.200000000000728,7.387477769164453,,,23.7216,22.73320000001438,26.25,27.0,12.312462948606868,detector_event_depth,50.0,16434600.0,50.0,12150.000000000546,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|23:47:24.000,20260119,23:47:24.000,,AG,AG2609,10044000,19990,19990,10044000,visible_execution_drop,21805.5,1.11195,4,"AG2604,AG2606,AG2605,AG2608",20,107,290.0,21760.0,21782.8,45.5,20.866295200752106,22.700000000000728,10.410217605650285,,,36.5824,33.3672,45.5,45.5,20.866295200752106,detector_event_depth,5.0,1633710.0,5.0,1702.5000000000546,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|09:42:05.000,20260119,09:42:05.000,09:42:06.000,AG,AG2609,45725000,44378,44378,45725000,visible_execution_drop,22863.0,5.9304,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,209,290.0,22810.0,22819.2,53.0,23.181559725320387,43.79999999999927,19.157590867339927,22838.64705882353,24.35294117646845,34.5824,40.5128,53.0,53.0,23.181559725320387,detector_event_depth,10.0,3422880.0,10.0,6569.999999999891,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|22:56:42.000,20260119,22:56:42.000,,AG,AG2610,7002000,13928,13928,7002000,visible_execution_drop,22108.0,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,131,290.0,22073.0,22089.75,35.0,15.831373258548942,18.25,8.254930341957662,,,30.651999999999997,30.651999999999997,32.5,35.0,15.831373258548942,detector_event_depth,8.0,2650770.0,8.0,2190.0,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|23:52:29.000,20260119,23:52:29.000,,AG,AG2610,10349000,20557,20557,10349000,visible_execution_drop,21768.0,1.85325,4,"AG2604,AG2605,AG2608,AG2602",20,149,290.0,21712.0,21721.65,56.0,25.725836089672914,46.349999999998545,21.2927232635054,,,37.224799999999995,38.5824,50.75,56.0,25.725836089672914,detector_event_depth,20.0,6516495.0,20.0,13904.999999999563,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|09:28:51.000,20260119,09:28:51.000,,AG,AG2610,44931000,42554,42554,44931000,visible_execution_drop,23146.5,3.7065,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,232,290.0,23105.0,23125.5,41.5,17.929276564491392,21.0,9.072645972393234,,,35.5824,40.91976000000863,35.642857142855064,41.5,17.929276564491392,detector_event_depth,2.0,693765.0,2.0,630.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|10:43:15.500,20260119,10:43:15.500,10:43:16.500,AG,AG2610,49395500,49246,49246,49395500,"visible_execution_drop,interval_execution_drop",22916.0,0.7413,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,124,290.0,22850.0,22874.81818181818,66.0,28.80083784255542,41.181818181819835,17.970770719942326,22877.857142857145,38.142857142855064,36.0824,32.8672,66.0,66.0,28.80083784255542,detector_event_depth,11.0,3774345.0,11.0,6795.000000000273,trade_recovered_3s,1.0,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2605|09:11:00.415,20260119,09:11:00.415,,LC,LC2605,43860415,1320,1320,43860415,visible_execution_drop,145150.0,2.9652,2,"LC2609,LC2606",20,531,289.058,144420.0,144815.7894736842,36.5,50.29280055115398,16.71052631578932,23.02518266040554,,,29.617199999999997,26.21356363636023,28.260479041915826,36.5,50.29280055115398,detector_event_depth,323.0,46775500.0,323.0,107949.999999999,trade_recovered_3s,0.529,,0.529,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LH2603|13:38:43.191,20260119,13:38:43.191,13:38:44.191,LH,LH2603,59922191,12472,12472,59923191,"visible_execution_drop,interval_execution_drop",11820.0,3.33585,4,"LH2605,LH2609,LH2607,LH2611",20,484,289.5,11475.0,11461.037924151697,69.0,291.8781725888325,71.79241516966067,303.6904194994106,11499.135888501742,64.17282229965167,54.227999999999994,52.02270884353845,30.02538519690861,69.0,291.8781725888325,detector_event_depth,501.0,91871680.0,2932.0,2877439.9999999995,trade_recovered_3s,1.0,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|21:08:15.500,20260119,21:08:15.500,,NI,NI2602,495500,991,991,495500,visible_execution_drop,141285.0,1.85325,4,"NI2603,NI2605,NI2609,NI2606",20,579,290.0,141000.0,141171.57407407407,28.5,20.171992780549953,11.3425925925927,8.028164768087695,,,20.0,20.0,26.5,28.5,20.171992780549953,detector_event_depth,108.0,15246530.0,108.0,12250.000000000116,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|23:52:39.500,20260119,23:52:39.500,,NI,NI2602,10359500,20719,20719,10359500,visible_execution_drop,138045.0,1.4826,4,"NI2603,NI2604,NI2609,NI2606",20,573,290.0,137700.0,137925.9068627451,34.5,24.991850483537977,11.909313725490938,8.6271242895367,,,20.0,20.0,28.688741721854605,34.5,24.991850483537977,detector_event_depth,408.0,56273770.0,408.0,48590.00000000303,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|21:18:01.500,20260119,21:18:01.500,,NI,NI2603,1081500,2163,2163,1081500,visible_execution_drop,139820.0,5.9304,5,"NI2602,NI2605,NI2604,NI2609,NI2606",20,554,290.0,139620.0,139764.57142857142,20.0,14.304105278214848,5.542857142857974,3.9642806056772817,,,20.0,20.0,18.34781209781213,20.0,14.304105278214848,detector_event_depth,35.0,4891760.0,35.0,1940.000000000291,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|23:29:44.500,20260119,23:29:44.500,,NI,NI2603,8984500,17940,17940,8984500,visible_execution_drop,139655.0,2.2238999999999995,5,"NI2602,NI2605,NI2604,NI2609,NI2606",20,531,290.0,139380.0,139514.1489361702,27.5,19.69138233503992,14.085106382978848,10.08564418243446,,,20.0,20.0,27.5,27.5,19.69138233503992,detector_event_depth,94.0,13114330.0,94.0,13240.000000000116,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|10:14:40.500,20260119,10:14:40.500,,NI,NI2603,47680500,37513,37513,47680500,visible_execution_drop,142630.0,3.7065,5,"NI2602,NI2605,NI2604,NI2609,NI2606",20,461,290.0,142420.0,142533.2142857143,21.0,14.723410222253383,9.678571428571011,6.785789405153904,,,20.0,20.0,19.5,21.0,14.723410222253383,detector_event_depth,28.0,3990930.0,28.0,2709.9999999998836,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:07:51.500,20260119,09:07:51.500,,NI,NI2604,43671500,27910,27910,43671500,visible_execution_drop,142640.0,6.6716999999999995,4,"NI2602,NI2605,NI2609,NI2606",20,341,290.0,142440.0,142708.5507246377,20.0,14.021312394840155,-6.855072463769465,-4.805855625188913,,,20.0,20.0,20.0,20.0,14.021312394840155,detector_event_depth,69.0,9846890.0,69.0,0.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|21:18:51.500,20260119,21:18:51.500,,NI,NI2605,1131500,2263,2263,1134000,visible_execution_drop,140855.0,2.2238999999999995,5,"NI2602,NI2603,NI2604,NI2609,NI2606",20,513,290.0,140500.0,140685.16666666666,35.5,25.20322317276632,16.983333333334304,12.057316625845234,,,23.7216,22.593657142867833,31.25,35.5,25.20322317276632,detector_event_depth,60.0,8441110.0,145.0,10190.000000000582,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|21:18:59.000,20260119,21:18:59.000,,NI,NI2605,1139000,2278,2278,1139000,visible_execution_drop,140890.0,2.2238999999999995,5,"NI2602,NI2603,NI2604,NI2609,NI2606",20,517,290.0,140540.0,140738.77192982455,35.0,24.84207537795443,15.122807017544982,10.733768910174591,,,26.9368,24.0549333333343,30.0,35.0,24.84207537795443,detector_event_depth,57.0,8022110.0,57.0,8620.00000000064,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2606|21:17:57.500,20260119,21:17:57.500,,NI,NI2606,1077500,2107,2107,1077500,visible_execution_drop,140525.0,3.7065,5,"NI2602,NI2603,NI2605,NI2604,NI2609",20,145,289.5,140040.0,140245.45454545456,48.5,34.51343177370575,27.95454545454413,19.892933965162165,,,35.5824,35.5824,48.5,48.5,34.51343177370575,detector_event_depth,11.0,1542700.0,11.0,3074.9999999998545,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2609|09:41:47.000,20260119,09:41:47.000,,NI,NI2609,45707000,27915,27915,45707000,visible_execution_drop,142510.0,0.7413,4,"NI2602,NI2603,NI2605,NI2606",20,102,289.5,142000.0,142095.14285714287,51.0,35.786962318433794,41.48571428571304,29.110739096002412,,,34.0824,38.5302,51.0,51.0,35.786962318433794,detector_event_depth,70.0,9946660.0,70.0,29039.999999999127,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|21:16:12.500,20260119,21:16:12.500,,SN,SN2602,972500,1945,1945,972500,visible_execution_drop,389990.0,7.412999999999999,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,472,290.0,389350.0,389925.3378378378,64.0,16.4106771968512,6.466216216218891,1.6580466720220752,,,62.734399999999994,51.62070000001151,58.548387096772785,64.0,16.4106771968512,detector_event_depth,148.0,57708950.0,148.0,9570.000000003958,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|21:58:36.000,20260119,21:58:36.000,,SN,SN2602,3516000,7032,7032,3516000,visible_execution_drop,386835.0,3.7065,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,525,290.0,386390.0,386570.2380952381,44.5,11.503612651388837,26.47619047618937,6.844311004999384,,,43.5128,38.815,37.5833333333343,44.5,11.503612651388837,detector_event_depth,42.0,16235950.0,42.0,11119.999999999534,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|23:24:39.500,20260119,23:24:39.500,23:24:40.500,SN,SN2602,8679500,17339,17339,8679500,"visible_execution_drop,interval_execution_drop",381127.5,4.07715,4,"SN2603,SN2604,SN2605,SN2607",20,477,290.0,380640.0,380785.6886227545,48.75,12.790995139421849,34.181137724552535,8.968425979377646,380702.2006472492,42.529935275082245,37.5824,30.00853333330838,42.75,48.75,12.790995139421849,detector_event_depth,167.0,63591210.0,167.0,57082.500000002736,trade_recovered_3s,0.5,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|23:49:58.500,20260119,23:49:58.500,,SN,SN2602,10198500,20366,20366,10198500,visible_execution_drop,380390.0,3.7065,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,375,290.0,380100.0,380273.5,29.0,7.623754567680539,11.65,3.062646231499251,,,27.651999999999997,24.6868,29.0,29.0,7.623754567680539,detector_event_depth,20.0,7605470.0,20.0,2330.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|00:11:49.000,20260119,00:11:49.000,,SN,SN2602,11509000,22976,22976,11509000,visible_execution_drop,381425.0,5.9304,5,"SN2603,SN2604,SN2605,SN2606,SN2607",20,395,290.0,380920.0,381061.2,50.5,13.23982434292456,36.37999999999884,9.537917021694652,,,43.0128,43.5128,45.318181818182346,50.5,13.23982434292456,detector_event_depth,25.0,9526530.0,25.0,9094.999999999707,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|21:42:13.500,20260119,21:42:13.500,,SN,SN2603,2533500,5067,5067,2533500,visible_execution_drop,384100.0,4.447799999999999,5,"SN2602,SN2604,SN2605,SN2606,SN2607",20,343,290.0,383640.0,383900.9090909091,46.0,11.976047904191615,19.909090909088263,5.183309270785801,,,44.0128,41.70266666664559,44.5,46.0,11.976047904191615,detector_event_depth,44.0,16891640.0,44.0,8759.999999998836,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|09:47:48.500,20260119,09:47:48.500,,SN,SN2603,46068500,34207,34207,46069000,visible_execution_drop,388635.0,0.0,5,"SN2602,SN2604,SN2605,SN2606,SN2607",20,361,290.0,388070.0,388284.0,56.5,14.538062706652774,35.1,9.031610637230306,,,44.727999999999994,41.5128,56.5,56.5,14.538062706652774,detector_event_depth,20.0,7765680.0,24.0,7020.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2603|14:43:46.500,20260119,14:43:46.500,14:43:47.500,SN,SN2603,63826500,53388,53388,63826500,"visible_execution_drop,interval_execution_drop",390422.5,1.85325,4,"SN2604,SN2605,SN2606,SN2607",20,355,290.0,389550.0,389774.5,87.25,22.347584988057807,64.8,16.597404094282478,389826.72,59.578000000002795,37.0824,31.151999999999997,87.25,87.25,22.347584988057807,detector_event_depth,100.0,38977450.0,100.0,64800.0,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|22:08:53.500,20260119,22:08:53.500,,SN,SN2604,4133500,8266,8266,4133500,visible_execution_drop,383210.0,3.7065,5,"SN2602,SN2603,SN2605,SN2606,SN2607",20,218,290.0,382690.0,382782.22222222225,52.0,13.56958325722189,42.77777777777519,11.163011867585707,,,50.9432,50.9432,46.75,52.0,13.56958325722189,detector_event_depth,18.0,6890080.0,18.0,7699.999999999534,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|22:23:45.500,20260119,22:23:45.500,,SN,SN2605,5025500,10023,10023,5025500,visible_execution_drop,381020.0,6.6716999999999995,3,"SN2603,SN2604,SN2606",20,182,290.0,380360.0,380621.0,66.0,17.321925358248908,39.9,10.471891239305023,,,58.5192,51.2786666666772,66.0,66.0,17.321925358248908,detector_event_depth,10.0,3806210.0,10.0,3990.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|14:33:51.000,20260120,14:33:51.000,14:33:52.000,AG,AG2603,63231000,60576,60576,63232500,"visible_execution_drop,interval_execution_drop",22978.75,1.85325,4,"AG2604,AG2606,AG2605,AG2608",20,298,290.0,22904.0,22933.257142857143,74.75,32.53005494206604,45.49285714285725,19.79779454620345,22942.727272727276,36.022727272724296,42.5128,35.923466666654676,74.75,74.75,32.53005494206604,detector_event_depth,35.0,12039960.0,74.0,23883.750000000055,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|09:56:38.500,20260120,09:56:38.500,09:56:39.500,AG,AG2604,46598500,46210,46210,46598500,interval_execution_drop,23145.5,7.412999999999999,5,"AG2606,AG2605,AG2608,AG2602,AG2603",20,519,290.0,23143.0,23119.10152284264,2.5,1.080123566135966,26.398477157359594,11.405446915106433,23123.53875236295,21.961247637049382,20.0,20.0,24.102778232629134,21.961247637049382,9.488344445809934,detector_event_depth,394.0,136633890.0,394.0,156014.9999999952,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|11:22:39.500,20260120,11:22:39.500,,AG,AG2604,51757000,54733,54733,51759500,visible_execution_drop,23028.75,1.85325,4,"AG2606,AG2608,AG2602,AG2603",20,553,290.0,23006.0,23012.509433962263,22.75,9.878955653259514,16.240566037733515,7.052300293213273,,,20.0,20.0,18.625,22.75,9.878955653259514,detector_event_depth,53.0,18294945.0,141.0,12911.249999998145,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|13:40:59.500,20260120,13:40:59.500,,AG,AG2604,60059500,56934,56934,60061000,visible_execution_drop,23283.5,0.7413,4,"AG2606,AG2605,AG2608,AG2603",20,575,290.0,23257.0,23267.545454545456,26.5,11.38145038331866,15.954545454544132,6.852296886011181,,,21.2216,20.0,16.5,26.5,11.38145038331866,detector_event_depth,55.0,19195725.0,144.0,13162.499999998909,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|02:27:34.500,20260120,02:27:34.500,,AG,AG2605,19654500,38459,38459,19654500,visible_execution_drop,23506.5,2.2239,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,217,290.0,23450.0,23488.849056603776,56.5,24.03590496245719,17.650943396223738,7.508962795917613,,,23.7216,20.5064,53.5,56.5,24.03590496245719,detector_event_depth,53.0,18673635.0,53.0,14032.499999997872,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|13:41:47.500,20260120,13:41:47.500,,AG,AG2605,60107500,56316,56316,60107500,visible_execution_drop,23154.5,5.9304,4,"AG2604,AG2606,AG2608,AG2603",20,517,290.0,23126.0,23138.776315789473,28.5,12.308622513982163,15.7236842105267,6.790768192155607,,,24.7216,22.180000000036983,21.996848739494453,28.5,12.308622513982163,detector_event_depth,76.0,26378205.0,76.0,17925.000000000437,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|14:10:02.500,20260120,14:10:02.500,,AG,AG2605,61802500,59686,59686,61802500,visible_execution_drop,23169.5,2.2239,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,413,290.0,23140.0,23149.98076923077,29.5,12.73225576728026,19.51923076923049,8.4245368994715,,,20.0,20.0,26.899999999999636,29.5,12.73225576728026,detector_event_depth,52.0,18056985.0,52.0,15224.999999999782,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|14:34:17.000,20260120,14:34:17.000,14:34:18.000,AG,AG2607,63257000,53591,53591,63259500,visible_execution_drop,22887.0,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,109,290.0,22832.0,22841.066666666666,55.0,24.031109363394062,45.9333333333343,20.06961739561074,22859.138888888887,27.861111111113132,40.5128,40.0128,55.0,55.0,24.031109363394062,detector_event_depth,30.0,10278480.0,112.0,20670.000000000437,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|14:34:34.500,20260120,14:34:34.500,,AG,AG2609,63274500,61112,61112,63275000,visible_execution_drop,22864.5,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,121,290.0,22804.0,22815.866666666665,60.5,26.460233112466923,48.63333333333503,21.27023697580749,,,34.5824,34.5824,60.5,60.5,26.460233112466923,detector_event_depth,30.0,10267140.0,60.0,21885.000000000764,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|14:34:45.500,20260120,14:34:45.500,14:34:46.500,AG,AG2609,63285500,61134,61134,63285500,"visible_execution_drop,interval_execution_drop",22860.5,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,130,290.0,22819.0,22824.297297297297,41.5,18.153583692395177,36.20270270270339,15.836356467576556,22827.669491525427,32.830508474573435,28.651999999999997,31.617199999999997,23.753048780488825,41.5,18.153583692395177,detector_event_depth,37.0,12667485.0,37.0,20092.500000000386,trade_recovered_3s,0.5,1.5,2.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|13:36:07.500,20260120,13:36:07.500,13:36:08.500,AG,AG2610,59767500,53793,53793,59767500,"visible_execution_drop,interval_execution_drop",23234.0,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,218,290.0,23180.0,23203.25,54.0,23.241800809158992,30.75,13.23491434965998,23203.849056603776,30.150943396223735,30.651999999999997,28.180999999992807,48.5,54.0,23.241800809158992,detector_event_depth,20.0,6960975.0,20.0,9225.0,trade_recovered_3s,0.5,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2603|11:07:45.200,20260120,11:07:45.200,,IC,IC2603,50865200,11607,11607,50865200,visible_execution_drop,8149.200000000001,1.4826000000121355,3,"IC2606,IC2602,IC2609",20,414,290.0,8141.0,8145.4,41.00000000000364,10.06233740735376,19.000000000005457,4.663034408286815,,,35.0823999999434,29.79504000004373,41.00000000000364,41.00000000000364,10.06233740735376,detector_event_depth,51.0,83083080.0,51.0,38760.00000001113,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2607|09:13:15.250,20260120,09:13:15.250,,LC,LC2607,43995250,1460,1460,43995250,visible_execution_drop,155060.0,3.7065,2,"LC2609,LC2606",20,339,288.529,154200.0,154203.96396396396,43.0,55.46240165097382,42.80180180180177,55.20676099806755,,,40.5128,40.5128,35.5,43.0,55.46240165097382,detector_event_depth,111.0,17116640.0,111.0,95019.99999999994,trade_recovered_3s,0.514,,0.514,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|09:56:14.500,20260120,09:56:14.500,,NI,NI2602,46574500,35502,35502,46574500,visible_execution_drop,142845.0,4.447799999999999,3,"NI2603,NI2606,NI2609",20,534,290.0,142600.0,142750.33898305084,24.5,17.151457873919284,9.466101694916144,6.626834467371026,,,20.0,20.0,22.185810810810658,24.5,17.151457873919284,detector_event_depth,354.0,50533620.0,354.0,33510.00000000314,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|00:59:54.500,20260120,00:59:54.500,,NI,NI2603,14394500,27906,27906,14394500,visible_execution_drop,143945.0,2.9652,2,"NI2602,NI2605",20,331,290.0,143740.0,143859.0909090909,20.5,14.241550592240092,8.590909090908827,5.968188607390896,,,20.0,20.0,20.5,20.5,14.241550592240092,detector_event_depth,22.0,3164900.0,22.0,1889.9999999999416,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|00:59:55.000,20260120,00:59:55.000,,NI,NI2605,14395000,25830,25830,14395000,visible_execution_drop,144385.0,2.2238999999999995,2,"NI2602,NI2603",20,148,290.0,144090.0,144238.18181818182,29.5,20.431485265089865,14.681818181817652,10.168520401577489,,,20.0,20.0,29.5,29.5,20.431485265089865,detector_event_depth,11.0,1586620.0,11.0,1614.9999999999418,trade_recovered_3s,0.5,,0.5,
